,EAST,WEST,NORTH,COAST
2529,1435.198991,1141.88387,849.684957,12286.122609
2530,1534.895601,1173.97377,872.307867,12776.6325
2531,1598.376436,1208.842658,870.454551,13078.594052
2532,1654.749137,1244.924003,856.834019,13379.935217
2533,1687.973526,1285.613477,841.040684,13582.321651
2534,1738.744157,1316.631625,836.165242,13628.552748
2535,1762.47736,1349.128345,844.363631,13571.355146
2536,1798.523019,1366.598957,852.479559,13679.199941
2537,1823.126668,1372.330048,860.332913,13717.716547
2538,1816.776001,1348.98049,855.811625,13540.445663
2539,1766.599895,1300.103823,849.477795,13281.82334
2540,1754.824454,1289.384999,858.259659,13319.241508
2541,1675.187513,1261.142344,845.83487,13031.137305
2542,1580.036171,1203.688926,808.316779,12525.385104
2543,1441.138481,1137.981807,763.850939,11927.333652
2544,1293.585247,1069.601481,732.099976,11334.499187
2545,1217.619638,1028.558038,704.972119,10831.967625
2546,1166.454682,1002.856728,685.486231,10497.534114
2547,1119.633857,988.3735,681.366442,10302.675773
2548,1071.378489,985.210465,687.515275,10243.438667
2549,1096.139782,983.416584,714.980692,10268.388342
2550,1157.002818,998.299951,741.224913,10338.178452
2551,1197.648713,1022.772187,754.733034,10401.669882
2552,1257.440098,1051.734705,786.755724,10897.394796
2553,1321.666888,1106.140332,811.333889,11620.88433
2554,1372.011079,1154.324688,807.371583,12330.995075
2555,1439.458582,1177.81513,804.606856,12949.804979
2556,1503.974792,1226.190523,805.731553,13699.174914
2557,1545.738247,1273.182771,805.302678,14264.806393
2558,1581.319254,1323.229636,821.020473,14807.711195
2559,1613.127027,1365.363939,845.692365,15153.083017
2560,1630.646183,1420.452496,879.272299,15242.084534
2561,1622.308321,1453.119777,917.455892,15174.485107
2562,1621.242454,1454.410269,935.730165,14847.211051
2563,1604.872947,1414.177124,928.560306,14389.551063
2564,1616.39521,1360.398285,936.015844,14244.855583
2565,1551.550681,1304.125654,915.971962,13839.802129
2566,1434.803323,1215.059145,854.811884,13185.700633
2567,1304.346773,1124.572133,792.377931,12406.351814
2568,1201.72048,1051.090315,751.907929,11683.905105
2569,1138.901791,1007.972929,722.615791,11143.215421
2570,1095.931966,975.225098,705.992026,10812.072096
2571,1056.974411,947.46605,692.706527,10394.43146
2572,1090.501916,952.676847,706.357728,10383.31629
2573,1152.632787,976.948088,742.614156,10647.230353
2574,1238.505922,1031.4277,811.454176,10936.329083
2575,1271.033909,1049.659355,845.643597,11061.292924
2576,1383.423546,1059.234696,873.179952,11520.388476
2577,1411.084058,1087.186813,888.649751,12101.729712
2578,1432.541161,1113.419,892.462219,12598.054739
2579,1453.324361,1140.816774,895.54825,13036.829963
2580,1473.359671,1161.146892,893.366213,13414.571898
2581,1502.234239,1199.989643,900.680121,13928.630205
2582,1531.637262,1239.766785,906.21829,14415.202516
2583,1582.929371,1292.470171,918.710602,14857.837038
2584,1626.540038,1340.578831,933.933213,15057.386571
2585,1643.397806,1358.362544,934.790125,14931.191284
2586,1610.74998,1355.912576,935.813846,14391.925822
2587,1582.707936,1309.514646,926.05808,13686.100032
2588,1607.03037,1294.751994,947.477457,13380.407832
2589,1544.145925,1256.420572,921.467257,12830.469269
2590,1411.439965,1176.230047,857.417353,12020.870076
2591,1265.170807,1093.883148,795.896073,11178.79498
2592,1175.399768,1029.49989,768.447098,10508.856066
2593,1119.245997,991.892874,741.605836,10082.159977
2594,1096.347957,972.153253,729.997183,9789.895117
2595,1091.215392,963.735206,729.152605,9605.491697
2596,1113.443414,963.063074,740.915496,9663.093851
2597,1192.667211,992.318882,783.852973,10110.442278
2598,1344.961917,1053.415974,865.977966,10725.979847
2599,1360.699886,1086.443124,901.173927,10938.948615
2600,1392.24076,1082.617757,909.297223,11253.775943
2601,1413.669494,1096.344882,908.562863,11604.338138
2602,1434.376648,1117.618134,905.298464,11895.670026
2603,1420.53043,1139.964193,906.352528,12216.87586
2604,1436.994112,1154.173661,912.977862,12477.665053
2605,1465.304175,1165.081852,925.301396,12828.167452
2606,1508.060738,1168.520881,928.344023,13111.329609
2607,1519.432034,1162.889517,927.818993,13315.597514
2608,1513.922055,1179.032283,932.909535,13347.92896
2609,1524.930164,1160.063763,935.902608,13157.176609
2610,1539.903699,1182.028149,951.901975,12570.894224
2611,1546.677142,1196.12676,954.707141,12431.081812
2612,1584.627028,1230.451161,972.975201,12602.962489
2613,1504.464957,1220.647173,952.431857,12403.487866
2614,1413.469031,1161.790922,899.312954,11932.615087
2615,1304.295259,1087.405122,841.976232,11346.093907
2616,1239.676406,1045.836512,800.635843,10858.113739
2617,1191.067625,1020.418043,779.153246,10620.09432
2618,1170.902883,1014.511045,761.681978,10485.140138
2619,1157.608483,1007.742246,757.139798,10447.007729
2620,1177.051382,1011.002947,765.002425,10632.049936
2621,1218.322536,1038.792423,797.437424,11194.864209
2622,1342.205128,1093.698844,860.569996,11747.640981
2623,1409.300932,1134.883339,893.749294,12067.7802
2624,1459.965501,1149.300189,914.116666,12307.624422
2625,1441.133746,1181.898437,943.052896,12832.000272
2626,1525.324464,1213.831734,976.124507,13306.650846
2627,1584.429228,1254.57429,1008.148536,13685.379632
2628,1623.512064,1298.177147,1054.735778,14118.071515
2629,1695.35918,1350.088082,1105.921782,14560.137001
2630,1753.801101,1400.425203,1164.339204,14941.389907
2631,1759.614706,1450.108858,1217.817409,15059.652658
2632,1820.821851,1494.910886,1278.876085,14973.318506
2633,1817.728789,1515.921953,1312.487304,14872.265204
2634,1804.388173,1513.680187,1308.013422,14497.795886
2635,1771.028899,1462.079422,1254.831167,14160.363428
2636,1789.239791,1438.773976,1213.49675,14079.269131
2637,1710.061585,1393.35587,1155.163149,13822.646949
2638,1541.736301,1308.267812,1065.406097,13241.334929
2639,1489.618025,1235.27358,982.620207,12538.524011
2640,1353.386743,1192.531861,915.34872,11841.735598
2641,1311.780871,1149.100511,875.716077,11428.40069
2642,1267.018601,1121.46412,845.310391,11152.40653
2643,1260.9218,1097.878558,828.521675,11083.284285
2644,1257.783684,1083.253343,832.800666,11222.154545
2645,1313.354225,1097.316701,855.318171,11696.160174
2646,1432.976347,1156.748992,919.171636,12291.305925
2647,1503.542012,1179.46423,949.331904,12484.931844
2648,1533.930977,1198.11067,984.682109,12780.09421
2649,1594.046381,1244.728578,1028.440386,13196.472165
2650,1659.283967,1285.825791,1075.037846,13590.813324
2651,1658.319162,1325.730797,1125.052432,13948.449424
2652,1752.336627,1371.025464,1177.999383,14339.094063
2653,1763.128119,1435.852894,1234.604726,15036.223973
2654,1818.912002,1487.455218,1286.328288,15611.371488
2655,1872.101463,1540.743683,1335.547309,16007.935182
2656,1893.512936,1584.194728,1371.583037,16045.367433
2657,1863.689453,1584.190554,1372.434977,15756.79838
2658,1840.699647,1542.368435,1352.695996,15196.884846
2659,1830.449594,1498.683745,1311.028699,14804.611289
2660,1850.582185,1468.720716,1288.381468,14741.584157
2661,1777.066585,1435.918983,1240.42894,14299.942714
2662,1647.366953,1352.755977,1156.443262,13615.00096
2663,1493.893595,1263.902496,1070.621603,12822.867723
2664,1365.979685,1172.344076,1002.954141,12226.375993
2665,1304.426477,1131.075797,954.644992,11767.057349
2666,1240.915788,1093.284209,917.553797,11416.164939
2667,1219.841249,1069.19926,891.748529,11278.739256
2668,1258.489412,1059.197005,880.608316,11344.594592
2669,1289.185688,1090.687766,916.158889,11737.323285
2670,1430.509928,1156.102468,958.430453,12248.691116
2671,1484.970563,1170.590866,981.52918,12257.062682
2672,1515.742951,1177.356424,1009.528696,12694.976841
2673,1606.803797,1215.238596,1042.895799,13380.952432
2674,1659.240008,1245.980703,1071.922765,14045.98095
2675,1698.760361,1270.401811,1096.293512,14628.657009
2676,1741.306092,1299.684253,1125.110904,15108.942319
2677,1791.336608,1354.783508,1159.110093,15486.570931
2678,1839.837416,1405.114333,1184.420415,15675.265626
2679,1897.70343,1453.129108,1210.772819,15803.012933
2680,1963.825161,1499.559545,1233.473676,15850.840753
2681,1951.384914,1521.30793,1235.357379,15609.993826
2682,1872.899186,1495.263098,1219.58125,14848.629003
2683,1788.595911,1442.262907,1174.680762,14158.320297
2684,1769.339483,1408.677,1157.855949,13938.749454
2685,1681.433201,1366.639413,1130.306739,13461.294989
2686,1572.385767,1302.915672,1073.228201,12892.710321
2687,1437.480648,1230.014806,1006.525835,12269.377437
2688,1337.607328,1141.826652,944.960999,11759.478111
2689,1258.791675,1086.576523,901.147774,11372.887192
2690,1205.39166,1055.151395,860.969754,11088.156322
2691,1170.383241,1035.961695,836.755756,10949.254947
2692,1112.298353,1017.90452,819.986013,10844.79918
2693,1165.606192,1012.434888,822.059513,10819.781511
2694,1216.292631,1029.868373,821.220816,10923.927207
2695,1256.035852,1051.139438,827.100089,11098.528862
2696,1337.82772,1096.960132,864.531876,11698.224644
2697,1412.623181,1138.500057,907.783557,12373.066773
2698,1505.784824,1173.867199,942.129283,13051.475312
2699,1583.559289,1213.226371,974.614206,13613.597734
2700,1653.058238,1251.412991,1002.220499,14127.479617
2701,1690.841285,1302.181608,1032.191661,14517.909767
2702,1736.791924,1366.728279,1063.483642,14803.238237
2703,1792.960105,1429.680251,1095.863827,14979.686068
2704,1847.979899,1472.204523,1118.979598,14984.252983
2705,1874.442173,1492.730197,1132.212938,14709.46406
2706,1843.659301,1487.356114,1120.173804,14255.917645
2707,1764.321544,1441.793945,1088.859618,13645.847314
2708,1717.424003,1390.73577,1080.449694,13508.414614
2709,1648.23784,1325.2176,1060.647391,13178.591604
2710,1555.393504,1258.346232,1006.260668,12721.773913
2711,1443.763788,1189.226377,947.901109,12121.377809
2712,1341.143265,1115.529556,888.702693,11647.862154
2713,1260.689314,1065.384018,844.577798,11143.23547
2714,1214.724271,1029.068654,812.034244,10777.315496
2715,1185.461221,1004.127325,791.237551,10543.907655
2716,1164.133661,1001.240425,779.203742,10426.578196
2717,1173.393033,992.479032,779.96379,10411.487583
2718,1185.418715,999.270223,789.86909,10411.707773
2719,1221.55997,1009.674191,793.261871,10495.893311
2720,1314.7896,1038.262176,828.493235,11037.287331
2721,1412.226744,1068.321647,869.448011,11908.350066
2722,1487.255526,1092.210122,883.271113,12766.983058
2723,1552.03619,1104.032125,895.286972,13614.430767
2724,1664.259409,1120.977201,905.839906,14395.113658
2725,1702.152688,1135.772954,906.627765,14978.146686
2726,1780.118142,1155.697586,908.605306,15403.714315
2727,1839.205721,1181.735197,922.324185,15619.224457
2728,1892.599454,1210.447477,934.564412,15649.098155
2729,1918.348955,1224.524806,939.89683,15465.883272
2730,1897.489665,1222.483502,932.86459,15091.960245
2731,1823.043719,1207.6878,920.961024,14595.970484
2732,1803.239803,1205.370662,924.725141,14500.897544
2733,1733.184259,1174.931506,908.558259,14145.060966
2734,1620.892036,1110.030949,857.434605,13560.475064
2735,1475.496092,1043.543327,792.128733,12784.39816
2736,1371.429148,982.085156,759.63607,12159.933415
2737,1310.619838,951.78977,730.677322,11703.341734
2738,1250.100128,924.15809,716.63292,11332.312833
2739,1242.233162,904.992152,714.721452,11221.124553
2740,1225.905574,912.850353,730.689424,11392.854326
2741,1285.612579,937.328976,761.751032,11779.485648
2742,1393.259729,1009.720614,839.32797,12255.018416
2743,1445.118509,1039.22453,879.943001,12523.386398
2744,1474.956232,1048.233405,899.644012,12979.130307
2745,1507.493399,1073.636507,912.702652,13737.70095
2746,1504.828519,1085.940712,914.616452,14446.745752
2747,1496.45339,1084.096117,913.358331,15173.192154
2748,1491.10843,1071.057877,911.913802,15658.156707
2749,1484.196041,1073.314655,914.178385,15894.32355
2750,1472.497282,1075.675158,919.537542,15389.518909
2751,1421.850273,1073.493447,923.095256,14276.077522
2752,1453.276624,1088.619711,936.583956,13521.339757
2753,1463.972353,1093.382416,944.924717,13100.820434
2754,1469.707065,1090.519819,945.056575,12653.753735
2755,1461.06696,1082.283685,926.656576,12301.615019
2756,1470.352526,1097.429617,938.124095,12140.15982
2757,1432.516546,1075.442251,918.190597,11838.669729
2758,1334.923498,1022.397731,857.714569,11259.289272
2759,1231.163334,967.297878,795.788354,10574.3913
2760,1139.323891,933.541345,756.360371,10145.727444
2761,1094.374495,910.006574,737.736806,9864.781608
2762,1079.958934,895.868326,725.211695,9656.863603
2763,1055.842174,888.581636,724.521584,9565.746282
2764,1080.07334,899.532753,735.903548,9684.69646
2765,1151.611423,936.544383,775.601503,10135.711257
2766,1278.481528,1007.947005,852.236536,10754.115895
2767,1328.558321,1041.10188,883.136103,10986.873098
2768,1352.436248,1033.185292,890.469788,11251.065919
2769,1330.809194,1032.815772,893.759717,11505.80627
2770,1333.529721,1031.753072,893.351863,11785.570376
2771,1396.168669,1039.790153,888.845989,12100.429031
2772,1441.08401,1025.002341,885.05471,12314.604711
2773,1465.283852,1031.502882,895.62717,12721.596708
2774,1523.894257,1039.515435,902.35627,13166.346599
2775,1557.68727,1055.950732,917.377853,13594.8434
2776,1617.973409,1088.68469,939.937481,13740.32965
2777,1641.851741,1089.672342,957.641177,13735.499022
2778,1641.230106,1108.692332,971.016799,13238.784399
2779,1607.173942,1110.903234,956.589307,12938.327171
2780,1588.010399,1130.317856,962.200572,12908.673257
2781,1532.119576,1122.566141,948.859008,12606.403593
2782,1395.912716,1059.921602,892.525248,12000.592623
2783,1271.744894,982.98081,830.274039,11300.820599
2784,1195.568008,938.598869,782.358128,10635.080346
2785,1137.673054,908.988557,755.929967,10172.106421
2786,1102.914998,896.991293,742.577001,9884.917087
2787,1109.775621,892.234007,739.175496,9752.426502
2788,1128.201692,898.724603,745.080043,9816.976569
2789,1196.07537,931.215615,779.935864,10230.132921
2790,1309.868331,1003.541815,852.870754,10753.024283
2791,1356.186733,1030.801128,879.47445,10980.888233
2792,1384.205504,1036.534661,895.417082,11279.615983
2793,1408.562116,1050.489758,917.304629,11674.819958
2794,1433.79255,1069.456322,931.298267,12195.788944
2795,1442.876199,1079.038164,934.660346,12615.929689
2796,1502.168628,1083.177169,948.724852,13141.834628
2797,1557.618157,1084.868505,965.764528,13780.223944
2798,1617.025564,1096.197447,989.437328,14350.674382
2799,1680.687815,1110.911057,1012.677718,14904.386642
2800,1735.969406,1136.565042,1043.637154,15260.178177
2801,1767.222641,1149.221573,1053.542923,15275.199672
2802,1747.381749,1157.065541,1048.263119,14776.234339
2803,1694.421792,1153.135432,1034.3745,14152.936657
2804,1662.164811,1155.331003,1035.034984,13723.644489
2805,1596.321251,1140.375651,1014.342182,13171.825278
2806,1462.174952,1086.037727,949.578966,12363.841817
2807,1314.286087,1032.390959,880.585303,11486.452462
2808,1190.807117,995.148386,834.541589,10887.105271
2809,1139.107952,966.259888,799.625611,10473.123556
2810,1098.975501,948.662868,777.452379,10174.666277
2811,1048.355615,938.867582,765.070245,10071.571015
2812,1052.702215,937.837781,765.464771,10175.3131
2813,1154.734755,966.732947,789.333338,10609.515556
2814,1281.120431,1036.358523,850.84378,11151.959644
2815,1353.797543,1062.739188,884.537045,11360.856623
2816,1403.652854,1087.548675,913.710029,11889.986071
2817,1473.929538,1121.312479,947.126558,12555.282445
2818,1539.871225,1141.762023,970.48026,13191.982089
2819,1603.248061,1157.240699,1006.285197,13799.184616
2820,1667.515563,1188.869132,1041.685012,14350.521995
2821,1739.961097,1232.083967,1085.670075,15021.735787
2822,1809.299953,1278.131131,1137.900922,15577.278219
2823,1864.446301,1339.365131,1168.340238,15886.338355
2824,1909.714694,1396.732227,1199.010281,15987.975252
2825,1933.273517,1422.119238,1214.591154,15710.593643
2826,1902.315031,1428.59636,1211.181798,14918.798224
2827,1850.171574,1394.579968,1183.616929,14411.302066
2828,1815.6041,1359.353979,1158.783073,14163.02047
2829,1741.929834,1332.938017,1118.348902,13700.17817
2830,1614.606512,1258.658181,1045.882322,12967.546974
2831,1465.844127,1176.096673,974.842053,12188.520862
2832,1360.252995,1108.404958,916.178286,11541.126691
2833,1290.28579,1068.668593,871.704248,11046.5988
2834,1232.615309,1035.020497,850.81575,10715.799336
2835,1221.606301,1024.388016,830.412564,10573.647062
2836,1229.898706,1025.679284,821.532677,10586.891752
2837,1271.236656,1047.55581,844.651803,10970.697154
2838,1357.215272,1115.556592,906.953453,11450.491946
2839,1452.486374,1146.965277,945.873519,11505.530372
2840,1505.383722,1166.723621,977.283539,12129.425183
2841,1563.133138,1188.495837,1010.651267,12799.823559
2842,1628.593059,1215.317006,1060.879279,13437.702658
2843,1692.26208,1244.218963,1105.334509,14132.884545
2844,1756.781325,1270.091802,1137.399753,14727.443386
2845,1815.920799,1322.670067,1181.763864,15333.554309
2846,1878.446398,1379.297284,1228.728535,15841.201035
2847,1931.319409,1436.975566,1258.515139,16225.680793
2848,1924.88694,1484.403985,1277.43348,16395.677266
